run_id,method,seed,round,test_acc,test_loss,train_acc,train_loss,dmcfe_fedavg_max_error,dmcfe_fedavg_mean_error,dmcfe_fedrep_max_error,dmcfe_fedrep_mean_error,dropout_rate,online_clients,online_client_ids,recovery_threshold,coded_communication_rounds,secagg_baseline_rounds,recovery_error,dmcfe_weight_signatures_verified,config_hash,matrix_id,backend,backend_secure,participation_rate,protocol_dropout_rate,coordinates,chunks,chunk_size,scale,clip_bound,clipped_fraction,encode_seconds,aggregate_seconds,total_aggregation_seconds,serialized_upload_bytes,serialized_key_bytes,recovery_bytes,peak_memory_bytes
fedavg_seed0_50r,FedAvg,0,10,0.23606023606023607,1.9468813301034382,0.2373345874416191,1.9534261540956694,,,,,,3,"841,956,544",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,11,0.26577126577126575,1.9486853073905381,0.2663628697457187,1.9548044959927164,,,,,,3,"25,464,372",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,12,0.2648215981549315,2.280521581286021,0.2674331862999481,2.274723940382428,,,,,,3,"518,871,797",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,13,0.3265499932166599,1.876966962117382,0.32007330046704724,1.8896704546497776,,,,,,3,"945,452,304",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,14,0.2121828788495455,3.4542194880815793,0.21735534509600415,3.46101290322162,,,,,,3,"172,278,486",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,15,0.3470356803690137,2.006423413859138,0.3470096004151531,2.006310524198912,,,,,,3,"825,374,488",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,16,0.30335097001763667,2.1643800863826095,0.29891022314478466,2.174492531451258,,,,,,3,"221,988,882",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,17,0.26970560303893637,2.750919417220032,0.2722009600415153,2.7455942624392686,,,,,,3,"786,499,930",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,18,0.507665174331841,1.4476092957721332,0.5087247016087182,1.4568452766119466,,,,,,3,"246,751,75",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,19,0.6202686202686203,1.2883369532685305,0.6202160093409445,1.2955006838110543,,,,,,3,"800,773,23",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,20,0.23076923076923078,3.53024925452894,0.22784769071094965,3.4924310972183745,,,,,,3,"890,694,798",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,21,0.2341609008275675,2.665315314986967,0.23334522573949143,2.6797842795096485,,,,,,3,"492,383,856",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,22,0.2599375932709266,2.3346646434023586,0.2614491437467566,2.351718980691392,,,,,,3,"866,191,732",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,23,0.41161307827974497,1.7460689350830034,0.4108718214841723,1.7621097658166032,,,,,,3,"519,837,208",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,24,0.4160900827567494,1.6273752799652605,0.40955825116761807,1.6587798475247988,,,,,,3,"131,354,982",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,25,0.16999050332383667,4.6415543867172175,0.17246691748832382,4.624466981182567,,,,,,3,"688,49,288",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,26,0.3365893365893366,1.7143718986468446,0.3390308770108978,1.7119753005495488,,,,,,3,"769,824,107",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,27,0.354361687695021,1.9636871536152578,0.35506940840685003,1.969816500725086,,,,,,3,"754,768,23",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,28,0.4364401031067698,1.544090185332706,0.43299169693824596,1.5525301383852674,,,,,,3,"63,312,392",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,29,0.46153846153846156,1.4775057074216515,0.46401466009340947,1.472566544671011,,,,,,3,"795,973,794",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,30,0.18355718355718356,4.042756942609567,0.1855215360664245,4.02382135929056,,,,,,3,"923,921,516",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,31,0.5463302129968797,1.2805347605681054,0.5453425012973534,1.2858595887842017,,,,,,3,"975,558,222",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,32,0.4379324379324379,1.435411204040703,0.4350674623767514,1.4353684162384448,,,,,,3,"632,687,833",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,33,0.41419074752408086,1.8048895025411202,0.41226647638816816,1.814806614220071,,,,,,3,"286,402,253",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,34,0.3321123321123321,2.998127720607325,0.33786325895173847,2.9927042331598903,,,,,,3,"430,972,395",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,35,0.5913715913715913,1.2524876027006526,0.5937662169174883,1.2641962618559714,,,,,,3,"832,617,638",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,36,0.5582688916022249,1.3097489454052313,0.5614459003632589,1.30632809529575,,,,,,3,"329,898,928",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,37,0.5381902048568715,1.3243135613528365,0.5300823819408407,1.3434241133177713,,,,,,3,"982,697,11",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,38,0.5019671686338353,1.4673267729887007,0.5028379605604567,1.4697332204969482,,,,,,3,"635,215,10",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,39,0.4968118301451635,1.4084802038475595,0.4973728593668915,1.4158547379157864,,,,,,3,"173,201,929",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,40,0.5417175417175417,1.2339872328731252,0.546023611831863,1.2300982464264203,,,,,,3,"204,71,594",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,41,0.7049247049247049,0.885378434296158,0.7070089517384536,0.8910058857573689,,,,,,3,"219,522,833",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,42,0.7464387464387464,0.7517431768574713,0.747048521017125,0.7643680503324612,,,,,,3,"521,737,740",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,43,0.7620404287070953,0.6865892645719267,0.7613356253243383,0.6982165756755608,,,,,,3,"858,986,183",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,44,0.7285307285307285,0.7350408310246923,0.7328262843798651,0.7446540889621334,,,,,,3,"118,19,41",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,45,0.7058743725410392,0.9259820227202176,0.7023709133367929,0.9447433732486528,,,,,,3,"726,243,342",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,46,0.7434540767874102,0.7804339255739229,0.7399779449922159,0.7997548556906984,,,,,,3,"576,629,557",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,47,0.6178266178266179,1.0821765033412711,0.6156104047742605,1.105289622062464,,,,,,3,"530,926,586",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,48,0.6179622846289513,1.2067175733656885,0.6172969641930461,1.2240712726403677,,,,,,3,"847,474,853",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed0_50r,FedAvg,0,49,0.6288156288156288,1.0410272899200699,0.6268811624286456,1.0583833301805552,,,,,,3,"318,794,718",,,,,,7a94c0688b96c26c59095fde903d05ed45d0c0d4eb5cd1f4442d2be05fce9b18,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,0,0.15655948989282323,2.7764296909674684,0.15824468085106383,2.7743391561953588,,,,,,3,"993,859,298",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,1,0.10297110297110297,2.8068096703369476,0.1019881940840685,2.8113794922806927,,,,,,3,"507,818,452",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,2,0.18844118844118843,2.2990684018272862,0.18842436429683446,2.301611289068801,,,,,,3,"37,726,846",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,3,0.10052910052910052,2.7645608449811903,0.10129086663207057,2.770292151058658,,,,,,3,"642,762,909",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,4,0.13349613349613348,2.47078791469752,0.13082187337830825,2.4763567662663992,,,,,,3,"698,577,763",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,5,0.09333876000542667,4.827657237812374,0.09154449922158796,4.8093712407196,,,,,,3,"544,515,193",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,6,0.21516754850088182,2.174843200631647,0.21805267254800206,2.178241729919016,,,,,,3,"978,22,909",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,7,0.32275132275132273,2.0678450879709738,0.3231058640373638,2.073552868865937,,,,,,3,"778,334,271",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,8,0.18613485280151948,3.1000344279934677,0.18265114167099117,3.1007991240454813,,,,,,3,"908,265,627",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,9,0.10541310541310542,6.162577928533015,0.10448559937727037,6.143559750828987,,,,,,3,"2,879,57",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,10,0.24311490978157646,1.9688871536616668,0.2447619356512714,1.9792047406470168,,,,,,3,"841,956,544",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,11,0.2768959435626102,1.9793837807638934,0.27651466009340947,1.9909037651056334,,,,,,3,"25,464,372",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,12,0.2770316103649437,2.2674262382138357,0.2792391022314478,2.26118172719597,,,,,,3,"518,871,797",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,13,0.3348256681590015,1.9430758958794743,0.32594382459782045,1.9588412330468965,,,,,,3,"945,452,304",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,14,0.23253289919956588,3.8500264152175294,0.2376751427088739,3.8584725990243807,,,,,,3,"172,278,486",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,15,0.3295346628679962,1.9998139736118516,0.33967955371043074,1.9986936204205512,,,,,,3,"825,374,488",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,16,0.409035409035409,1.9176717457583532,0.40662298910223144,1.9382988027214558,,,,,,3,"221,988,882",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,17,0.2611585944919278,3.1974267756875827,0.2642871043072133,3.1899550127770153,,,,,,3,"786,499,930",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,18,0.4917921584588251,1.5493847642140899,0.4900103788271925,1.5620956602625844,,,,,,3,"246,751,75",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,19,0.5792972459639126,1.4034965507494845,0.5786196159833938,1.4134435224620245,,,,,,3,"800,773,23",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,20,0.20539953873287206,4.17160096625924,0.20183575505967827,4.110888339921407,,,,,,3,"890,694,798",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,21,0.2568172568172568,2.463182740201683,0.25658406850025944,2.4742086899075604,,,,,,3,"492,383,856",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,22,0.2524759191425858,2.4941632773188016,0.25074597820446287,2.5077818313181774,,,,,,3,"866,191,732",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,23,0.36250169583502917,1.914239426292556,0.36244810586403736,1.9236648995715941,,,,,,3,"519,837,208",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,24,0.3706417039750373,1.8561790833602076,0.3660644784639336,1.8743761674285964,,,,,,3,"131,354,982",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,25,0.19943019943019943,3.8071903242647904,0.19969512195121952,3.7887022516171567,,,,,,3,"688,49,288",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,26,0.2975172975172975,1.8289081355354182,0.30367799688635183,1.8260970013103015,,,,,,3,"769,824,107",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,27,0.36426536426536427,2.0263199490686574,0.36340490399584846,2.0287031480002535,,,,,,3,"754,768,23",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,28,0.4398317731651065,1.6669882934089064,0.4336890243902439,1.6744253180143973,,,,,,3,"63,312,392",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,29,0.5422602089268755,1.497728792230808,0.5467695900363259,1.4901840848328547,,,,,,3,"795,973,794",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,30,0.1588658255324922,4.742967891459323,0.1586338868707836,4.741573257193817,,,,,,3,"923,921,516",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,31,0.5665445665445665,1.3102783243034275,0.5655163466528282,1.314368866538565,,,,,,3,"975,558,222",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,32,0.38746438746438744,1.6817641465300135,0.384113907628438,1.6756219268914534,,,,,,3,"632,687,833",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,33,0.36928503595170264,2.1171070466097377,0.3710592890503373,2.1211859993231093,,,,,,3,"286,402,253",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
fedavg_seed1_50r,FedAvg,1,34,0.2924976258309592,3.6565753595438615,0.29835884795018164,3.653964535301584,,,,,,3,"430,972,395",,,,,,1a70484743cdd5ac17fd215bcfdaae273099e9c433d8c1f2d807bd672fcb0912,aa8854cd2e503503,plaintext,False,0.003,,,,,,,,,,,,,,
